steering,throttle,image,shaftspeed,heading
0.5263157894736842,20.0,./images/time: 2023-09-07 14:53:42.103897.png,12182.74111675127,1.8126734277513292
0.13245033112582782,0.0585480093676815,./images/time: 2023-09-07 14:53:42.109610.png,47808.764940239045,1.8126734277513292
0.628140703517588,0.09938382031405288,./images/time: 2023-09-07 14:53:42.117081.png,36474.1641337386,1.8126734277513292
0.2284148012791229,0.09140767824497258,./images/time: 2023-09-07 14:53:42.125175.png,40133.77926421405,1.8126734277513292
0.30864197530864196,0.4854368932038835,./images/time: 2023-09-07 14:53:42.135818.png,74534.16149068323,1.8126734277513292
0.970873786407767,0.7407407407407407,./images/time: 2023-09-07 14:53:42.141980.png,402684.56375838927,1.8126734277513292
0.6944444444444444,0.1364256480218281,./images/time: 2023-09-07 14:53:42.150300.png,64171.1229946524,1.8126734277513292
0.9900990099009901,0.12755102040816327,./images/time: 2023-09-07 14:53:42.158825.png,91603.0534351145,1.8126734277513292
0.5524861878453039,11.11111111111111,./images/time: 2023-09-07 14:53:42.169121.png,315789.4736842105,1.8126734277513292
0.44052863436123346,0.08244023083264633,./images/time: 2023-09-07 14:53:42.175939.png,235294.11764705883,1.8126734277513292
0.19834710743801653,0.08244023083264633,./images/time: 2023-09-07 14:53:42.183613.png,71856.2874251497,1.8098522503426608
1.2345679012345678,0.036205648081100654,./images/time: 2023-09-07 14:53:42.192176.png,17595.307917888564,1.8098522503426608
0.6134969325153374,1.5625,./images/time: 2023-09-07 14:53:42.202473.png,285714.28571428574,1.8098522503426608
0.6622516556291391,0.43103448275862066,./images/time: 2023-09-07 14:53:42.209617.png,1714285.7142857143,1.8098522503426608
0.2518891687657431,0.9345794392523364,./images/time: 2023-09-07 14:53:42.216760.png,222222.22222222222,1.8098522503426608
0.24271844660194175,0.6944444444444444,./images/time: 2023-09-07 14:53:42.225324.png,68571.42857142857,1.8098522503426608
0.12610340479192939,0.373134328358209,./images/time: 2023-09-07 14:53:42.235636.png,13969.732246798603,1.8098522503426608
0.1841620626151013,0.1841620626151013,./images/time: 2023-09-07 14:53:42.241958.png,86956.52173913043,1.8098522503426608
2.0,0.39215686274509803,./images/time: 2023-09-07 14:53:42.250298.png,76433.12101910828,1.8098522503426608
0.4807692307692308,0.2331002331002331,./images/time: 2023-09-07 14:53:42.258433.png,266666.6666666667,1.8098522503426608
0.16155088852988692,0.07352941176470588,./images/time: 2023-09-07 14:53:42.268726.png,28436.018957345972,1.8098522503426608
3.3333333333333335,0.03247807729782397,./images/time: 2023-09-07 14:53:42.275195.png,857142.8571428572,1.8098522503426608
1.1627906976744187,0.1968503937007874,./images/time: 2023-09-07 14:53:42.283436.png,57142.857142857145,1.7959166186446853
0.47619047619047616,0.04849660523763336,./images/time: 2023-09-07 14:53:42.292034.png,187500.0,1.7959166186446853
0.4219409282700422,0.07137758743754462,./images/time: 2023-09-07 14:53:42.302369.png,260869.5652173913,1.7959166186446853
0.4219409282700422,0.07137758743754462,./images/time: 2023-09-07 14:53:42.308209.png,47430.83003952569,1.7959166186446853
3.3112582781456954,0.2127659574468085,./images/time: 2023-09-07 14:53:42.316835.png,34482.75862068965,1.7959166186446853
0.4484304932735426,0.21231422505307856,./images/time: 2023-09-07 14:53:42.325373.png,34782.608695652176,1.7959166186446853
0.8403361344537815,0.1182033096926714,./images/time: 2023-09-07 14:53:42.336041.png,137931.0344827586,1.7959166186446853
0.08741258741258741,0.03793626707132018,./images/time: 2023-09-07 14:53:42.341930.png,750000.0,1.7959166186446853
0.33200531208499334,0.03793626707132018,./images/time: 2023-09-07 14:53:42.350159.png,2400000.0,1.7959166186446853
2.272727272727273,0.1652892561983471,./images/time: 2023-09-07 14:53:42.358280.png,134831.4606741573,1.7959166186446853
1.098901098901099,0.37453183520599254,./images/time: 2023-09-07 14:53:42.368900.png,19448.94651539708,1.7959166186446853
1.25,1.25,./images/time: 2023-09-07 14:53:42.375001.png,70588.23529411765,1.7959166186446853
0.6451612903225806,0.3952569169960474,./images/time: 2023-09-07 14:53:42.383206.png,65573.77049180328,1.8164285943486005
2.857142857142857,0.546448087431694,./images/time: 2023-09-07 14:53:42.391750.png,39473.68421052631,1.8164285943486005
0.07662835249042145,0.546448087431694,./images/time: 2023-09-07 14:53:42.401947.png,88888.88888888889,1.8164285943486005
1.4492753623188406,1.8181818181818181,./images/time: 2023-09-07 14:53:42.408404.png,32000.0,1.8164285943486005
0.21691973969631237,0.14450867052023122,./images/time: 2023-09-07 14:53:42.416728.png,36809.815950920245,1.8164285943486005
0.970873786407767,0.26109660574412535,./images/time: 2023-09-07 14:53:42.424914.png,83333.33333333333,1.8164285943486005
0.12953367875647667,1.8181818181818181,./images/time: 2023-09-07 14:53:42.435516.png,144578.31325301205,1.8164285943486005
6.25,0.6097560975609756,./images/time: 2023-09-07 14:53:42.441730.png,11952.191235059761,1.8164285943486005
1.1235955056179776,0.14749262536873156,./images/time: 2023-09-07 14:53:42.449804.png,1333333.3333333333,1.8164285943486005
0.7575757575757576,0.29673590504451036,./images/time: 2023-09-07 14:53:42.458208.png,179104.4776119403,1.8164285943486005
1.8867924528301887,0.24390243902439024,./images/time: 2023-09-07 14:53:42.468767.png,210526.31578947368,1.8164285943486005
1.6129032258064515,1.25,./images/time: 2023-09-07 14:53:42.475754.png,137931.0344827586,1.8164285943486005
0.12755102040816327,0.17421602787456447,./images/time: 2023-09-07 14:53:42.483415.png,66298.34254143646,1.8231658018565924
0.07057163020465773,0.5524861878453039,./images/time: 2023-09-07 14:53:42.491946.png,24291.497975708502,1.8231658018565924
0.9900990099009901,0.22573363431151242,./images/time: 2023-09-07 14:53:42.502219.png,67796.61016949153,1.8231658018565924
1.8867924528301887,0.1277139208173691,./images/time: 2023-09-07 14:53:42.510233.png,12099.213551119177,1.8231658018565924
0.08244023083264633,0.29673590504451036,./images/time: 2023-09-07 14:53:42.517446.png,35608.30860534125,1.8231658018565924
7.142857142857143,0.43859649122807015,./images/time: 2023-09-07 14:53:42.525115.png,50000.0,1.8231658018565924
0.09881422924901186,0.09041591320072333,./images/time: 2023-09-07 14:53:42.535340.png,23483.365949119372,1.8231658018565924
0.7874015748031497,0.7874015748031497,./images/time: 2023-09-07 14:53:42.541639.png,115384.61538461539,1.8231658018565924
0.7407407407407407,0.25510204081632654,./images/time: 2023-09-07 14:53:42.549893.png,150000.0,1.8231658018565924
0.32894736842105265,0.22573363431151242,./images/time: 2023-09-07 14:53:42.558642.png,51724.137931034486,1.8231658018565924
9.090909090909092,0.44052863436123346,./images/time: 2023-09-07 14:53:42.569245.png,150000.0,1.8231658018565924
0.5524861878453039,0.42016806722689076,./images/time: 2023-09-07 14:53:42.575225.png,153846.15384615384,1.8231658018565924
0.12531328320802004,14.285714285714286,./images/time: 2023-09-07 14:53:42.583339.png,1714285.7142857143,1.8459331580307885
2.0,14.285714285714286,./images/time: 2023-09-07 14:53:42.591595.png,521739.1304347826,1.8459331580307885
0.3861003861003861,0.3861003861003861,./images/time: 2023-09-07 14:53:42.602003.png,52863.436123348016,1.8459331580307885
1.2195121951219512,0.16371971185330714,./images/time: 2023-09-07 14:53:42.608521.png,39603.960396039605,1.8459331580307885
3.5714285714285716,0.3184713375796178,./images/time: 2023-09-07 14:53:42.616467.png,130434.78260869565,1.8459331580307885
7.142857142857143,0.12738853503184713,./images/time: 2023-09-07 14:53:42.624617.png,106194.69026548673,1.8459331580307885
0.7692307692307693,0.051387461459403906,./images/time: 2023-09-07 14:53:42.634983.png,40133.77926421405,1.8459331580307885
0.2604166666666667,0.7692307692307693,./images/time: 2023-09-07 14:53:42.641440.png,307692.3076923077,1.8459331580307885
0.37174721189591076,0.37174721189591076,./images/time: 2023-09-07 14:53:42.650059.png,71005.91715976331,1.8459331580307885
0.8695652173913043,0.14104372355430184,./images/time: 2023-09-07 14:53:42.658695.png,125000.0,1.8459331580307885
0.4830917874396135,2.127659574468085,./images/time: 2023-09-07 14:53:42.669648.png,146341.46341463414,1.8459331580307885
0.5376344086021505,0.4854368932038835,./images/time: 2023-09-07 14:53:42.675065.png,571428.5714285715,1.8459331580307885
1.4492753623188406,0.14347202295552366,./images/time: 2023-09-07 14:53:42.683132.png,480000.0,1.8468410637705133
14.285714285714286,14.285714285714286,./images/time: 2023-09-07 14:53:42.691612.png,83916.08391608391,1.8468410637705133
0.8,0.19305019305019305,./images/time: 2023-09-07 14:53:42.701794.png,127659.5744680851,1.8468410637705133
0.5714285714285714,0.4807692307692308,./images/time: 2023-09-07 14:53:42.707944.png,57692.307692307695,1.8468410637705133
0.15979546180888463,0.15979546180888463,./images/time: 2023-09-07 14:53:42.716325.png,1714285.7142857143,1.8468410637705133
0.24213075060532688,0.09285051067780872,./images/time: 2023-09-07 14:53:42.724519.png,181818.18181818182,1.8468410637705133
1.6129032258064515,0.19801980198019803,./images/time: 2023-09-07 14:53:42.734928.png,10582.010582010582,1.8468410637705133
0.3067484662576687,0.06596306068601583,./images/time: 2023-09-07 14:53:42.741344.png,61538.46153846154,1.8468410637705133
11.11111111111111,0.050505050505050504,./images/time: 2023-09-07 14:53:42.749803.png,49180.32786885246,1.8468410637705133
0.16318537859007834,0.2871912693854107,./images/time: 2023-09-07 14:53:42.758891.png,33519.5530726257,1.8468410637705133
0.6944444444444444,0.2871912693854107,./images/time: 2023-09-07 14:53:42.768523.png,37878.78787878788,1.8468410637705133
3.5714285714285716,0.6060606060606061,./images/time: 2023-09-07 14:53:42.774453.png,37523.4521575985,1.8468410637705133
0.37735849056603776,0.411522633744856,./images/time: 2023-09-07 14:53:42.782916.png,32786.88524590164,1.8222919040846162
0.7092198581560284,0.11682242990654206,./images/time: 2023-09-07 14:53:42.791232.png,155844.15584415584,1.8222919040846162
0.970873786407767,0.970873786407767,./images/time: 2023-09-07 14:53:42.801882.png,116504.85436893204,1.8222919040846162
0.6451612903225806,0.4878048780487805,./images/time: 2023-09-07 14:53:42.808119.png,279069.76744186046,1.8222919040846162
0.5376344086021505,0.1404494382022472,./images/time: 2023-09-07 14:53:42.816089.png,64864.86486486487,1.8222919040846162
1.098901098901099,0.1404494382022472,./images/time: 2023-09-07 14:53:42.824466.png,164383.56164383562,1.8222919040846162
0.5102040816326531,0.5102040816326531,./images/time: 2023-09-07 14:53:42.835578.png,35714.28571428572,1.8222919040846162
0.4098360655737705,0.07278020378457059,./images/time: 2023-09-07 14:53:42.841055.png,203389.83050847458,1.8222919040846162
0.5076142131979695,1.0,./images/time: 2023-09-07 14:53:42.849930.png,23300.97087378641,1.8222919040846162
0.09532888465204957,7.142857142857143,./images/time: 2023-09-07 14:53:42.857889.png,47430.83003952569,1.8222919040846162
0.5649717514124294,0.03522367030644593,./images/time: 2023-09-07 14:53:42.869025.png,24291.497975708502,1.8222919040846162
0.6535947712418301,0.45248868778280543,./images/time: 2023-09-07 14:53:42.874849.png,56872.037914691944,1.8222919040846162
0.10341261633919338,0.1072961373390558,./images/time: 2023-09-07 14:53:42.882712.png,125000.0,1.8090665049351773
0.3831417624521073,0.3831417624521073,./images/time: 2023-09-07 14:53:42.891237.png,20618.556701030928,1.8090665049351773
0.38461538461538464,0.10204081632653061,./images/time: 2023-09-07 14:53:42.902052.png,52401.74672489083,1.8090665049351773
0.3546099290780142,0.09107468123861566,./images/time: 2023-09-07 14:53:42.908235.png,92307.69230769231,1.8090665049351773
0.6493506493506493,0.1669449081803005,./images/time: 2023-09-07 14:53:42.916177.png,750000.0,1.8090665049351773
3.3333333333333335,0.38461538461538464,./images/time: 2023-09-07 14:53:42.924597.png,21052.63157894737,1.8090665049351773
7.142857142857143,7.142857142857143,./images/time: 2023-09-07 14:53:42.934939.png,17991.004497751124,1.8090665049351773
1.9230769230769231,1.9230769230769231,./images/time: 2023-09-07 14:53:42.941245.png,230769.23076923078,1.8090665049351773
0.5208333333333334,0.2386634844868735,./images/time: 2023-09-07 14:53:42.950001.png,25862.068965517243,1.8090665049351773
50.0,0.1893939393939394,./images/time: 2023-09-07 14:53:42.958120.png,571428.5714285715,1.8090665049351773
0.22522522522522523,0.08628127696289906,./images/time: 2023-09-07 14:53:42.968659.png,77922.07792207792,1.8090665049351773
0.3246753246753247,0.08628127696289906,./images/time: 2023-09-07 14:53:42.974224.png,38095.23809523809,1.8090665049351773
0.5291005291005291,2.5641025641025643,./images/time: 2023-09-07 14:53:42.982809.png,151898.7341772152,1.79611357180213
0.2777777777777778,0.2777777777777778,./images/time: 2023-09-07 14:53:42.991196.png,226415.09433962265,1.79611357180213
0.41841004184100417,0.41841004184100417,./images/time: 2023-09-07 14:53:43.002457.png,38095.23809523809,1.79611357180213
6.25,6.25,./images/time: 2023-09-07 14:53:43.008403.png,750000.0,1.79611357180213
0.3058103975535168,0.3937007874015748,./images/time: 2023-09-07 14:53:43.016232.png,32697.547683923705,1.79611357180213
0.4366812227074236,0.04086636697997548,./images/time: 2023-09-07 14:53:43.024778.png,42704.62633451957,1.79611357180213
0.45662100456621,0.18450184501845018,./images/time: 2023-09-07 14:53:43.035374.png,41522.491349480966,1.79611357180213
1.2345679012345678,1.2345679012345678,./images/time: 2023-09-07 14:53:43.041086.png,173913.04347826086,1.79611357180213
0.2518891687657431,0.4608294930875576,./images/time: 2023-09-07 14:53:43.049801.png,260869.5652173913,1.79611357180213
5.2631578947368425,2.6315789473684212,./images/time: 2023-09-07 14:53:43.057737.png,125000.0,1.79611357180213
0.7633587786259542,0.23255813953488372,./images/time: 2023-09-07 14:53:43.068475.png,59405.94059405941,1.79611357180213
1.8181818181818181,0.2364066193853428,./images/time: 2023-09-07 14:53:43.074216.png,28915.66265060241,1.79611357180213
0.15220700152207,0.15220700152207,./images/time: 2023-09-07 14:53:43.082796.png,324324.3243243243,1.8250524674729096
0.5681818181818182,0.5681818181818182,./images/time: 2023-09-07 14:53:43.091147.png,68181.81818181818,1.8250524674729096
4.761904761904762,4.761904761904762,./images/time: 2023-09-07 14:53:43.101549.png,571428.5714285715,1.8250524674729096
0.2387774594078319,0.12755102040816327,./images/time: 2023-09-07 14:53:43.107838.png,61538.46153846154,1.8250524674729096
0.373134328358209,0.373134328358209,./images/time: 2023-09-07 14:53:43.117282.png,218181.81818181818,1.8250524674729096
7.142857142857143,0.5586592178770949,./images/time: 2023-09-07 14:53:43.124477.png,32171.581769436998,1.8250524674729096
0.2457002457002457,0.1277139208173691,./images/time: 2023-09-07 14:53:43.134851.png,131868.13186813187,1.8250524674729096
0.6622516556291391,0.08880994671403197,./images/time: 2023-09-07 14:53:43.140822.png,6000000.0,1.8250524674729096
1.3157894736842106,0.22271714922049,./images/time: 2023-09-07 14:53:43.149932.png,126315.78947368421,1.8250524674729096
1.4285714285714286,0.6711409395973155,./images/time: 2023-09-07 14:53:43.157469.png,50632.91139240506,1.8250524674729096
0.9009009009009009,0.10330578512396695,./images/time: 2023-09-07 14:53:43.168225.png,37267.08074534161,1.8250524674729096
0.3115264797507788,0.08779631255487269,./images/time: 2023-09-07 14:53:43.175073.png,400000.0,1.8250524674729096
0.30864197530864196,0.6802721088435374,./images/time: 2023-09-07 14:53:43.182878.png,230769.23076923078,1.8247672645988013
0.6578947368421053,0.08417508417508418,./images/time: 2023-09-07 14:53:43.190724.png,151898.7341772152,1.8247672645988013
3.7037037037037037,0.10319917440660474,./images/time: 2023-09-07 14:53:43.201427.png,413793.1034482759,1.8247672645988013
1.694915254237288,0.09319664492078285,./images/time: 2023-09-07 14:53:43.207475.png,333333.3333333333,1.8247672645988013
0.7692307692307693,0.06734006734006734,./images/time: 2023-09-07 14:53:43.215903.png,128755.36480686696,1.8247672645988013
0.625,0.057770075101097634,./images/time: 2023-09-07 14:53:43.224121.png,113207.54716981133,1.8247672645988013
11.11111111111111,0.29850746268656714,./images/time: 2023-09-07 14:53:43.235105.png,1714285.7142857143,1.8247672645988013
5.555555555555555,0.4366812227074236,./images/time: 2023-09-07 14:53:43.241055.png,260869.5652173913,1.8247672645988013
1.8867924528301887,0.12376237623762376,./images/time: 2023-09-07 14:53:43.249288.png,137299.77116704805,1.8247672645988013
2.1739130434782608,0.1488095238095238,./images/time: 2023-09-07 14:53:43.257606.png,74534.16149068323,1.8247672645988013
0.9345794392523364,0.1721170395869191,./images/time: 2023-09-07 14:53:43.269008.png,25862.068965517243,1.8247672645988013
0.10845986984815618,0.1721170395869191,./images/time: 2023-09-07 14:53:43.274589.png,76923.07692307692,1.8247672645988013
0.25,0.25,./images/time: 2023-09-07 14:53:43.282692.png,45283.018867924526,1.8034334852254759
0.5235602094240838,0.5235602094240838,./images/time: 2023-09-07 14:53:43.291056.png,146341.46341463414,1.8034334852254759
0.31347962382445144,0.05807200929152149,./images/time: 2023-09-07 14:53:43.301190.png,32520.325203252032,1.8034334852254759
0.228310502283105,0.05467468562055768,./images/time: 2023-09-07 14:53:43.307575.png,127659.5744680851,1.8034334852254759
0.1968503937007874,0.8333333333333334,./images/time: 2023-09-07 14:53:43.315581.png,37383.17757009346,1.8034334852254759
0.30864197530864196,0.1937984496124031,./images/time: 2023-09-07 14:53:43.324716.png,164383.56164383562,1.8034334852254759
0.5208333333333334,0.17421602787456447,./images/time: 2023-09-07 14:53:43.334558.png,50209.205020920504,1.8034334852254759
2.7027027027027026,0.12973533990659056,./images/time: 2023-09-07 14:53:43.340737.png,56603.77358490566,1.8034334852254759
5.882352941176471,0.3586800573888092,./images/time: 2023-09-07 14:53:43.349101.png,119047.61904761905,1.8034334852254759
0.18867924528301888,0.3586800573888092,./images/time: 2023-09-07 14:53:43.357302.png,127659.5744680851,1.8034334852254759
0.5813953488372093,0.5813953488372093,./images/time: 2023-09-07 14:53:43.370258.png,130434.78260869565,1.8034334852254759
0.6896551724137931,0.6896551724137931,./images/time: 2023-09-07 14:53:43.375872.png,200000.0,1.8034334852254759
0.5347593582887701,2.5641025641025643,./images/time: 2023-09-07 14:53:43.383674.png,285714.28571428574,1.8299958340053681
0.1400560224089636,0.11198208286674133,./images/time: 2023-09-07 14:53:43.390851.png,102564.10256410256,1.8299958340053681
0.24875621890547264,2.5641025641025643,./images/time: 2023-09-07 14:53:43.401692.png,307692.3076923077,1.8299958340053681
1.5432098765432098,0.819672131147541,./images/time: 2023-09-07 14:53:43.407440.png,24803.637866887144,1.8299958340053681
0.3787878787878788,0.09737098344693282,./images/time: 2023-09-07 14:53:43.416102.png,48387.096774193546,1.8299958340053681
2.7027027027027026,0.15659254619480112,./images/time: 2023-09-07 14:53:43.425182.png,307692.3076923077,1.8299958340053681
